,host_is_superhost,zipcode,bathrooms,bedrooms,beds,bed_type_Real Bed,bed_type_Futon,bed_type_Couch,bed_type_Pull-out Sofa,bed_type_Airbed,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,has_availability_1,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable_1,instant_bookable_0,cancellation_policy_strict_14_with_grace_period,cancellation_policy_moderate,cancellation_policy_flexible,cancellation_policy_super_strict_60,cancellation_policy_super_strict_30,cancellation_policy_strict,require_guest_profile_picture_0,require_guest_profile_picture_1,require_guest_phone_verification_0,require_guest_phone_verification_1,calculated_host_listings_count,reviews_per_month,latitude,longitude,host_days,first_review_days,last_review_days,avg_price
84,1.0,98122.0,3.0,4.0,4.0,1,0,0,0,0,350.0,200.0,120.0,8,25.0,1,14,1,23,53,83,263,36,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,0,0,0,1,0,1,0,6,0.65,47.6068,-122.30909,2221.0,1660.0,88.0,139.88920725883477
85,1.0,98122.0,1.0,1.0,1.0,1,0,0,0,0,81.0,100.0,60.0,2,30.0,3,120,1,16,23,23,91,165,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,1,0,0,0,0,1,0,1,0,1,2.97,47.61636,-122.29133999999999,1761.0,1661.0,11.0,139.88920725883477
86,1.0,98122.0,2.0,3.0,3.0,1,0,0,0,0,140.0,200.0,110.0,6,20.0,2,1125,1,16,33,51,266,196,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,0,0,0,1,0,1,0,1,3.74,47.60958,-122.29886,2445.0,1569.0,9.0,139.88920725883477
87,0.0,98122.0,1.5,1.0,1.0,1,0,0,0,0,118.0,100.0,50.0,2,50.0,2,1125,1,0,0,0,0,21,94.0,9.0,9.0,10.0,10.0,10.0,9.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0.37,47.61687,-122.31074,2452.0,1685.0,1042.0,139.88920725883477
88,0.0,98122.0,2.0,1.0,1.0,1,0,0,0,0,125.0,0.0,0.0,1,0.0,2,180,1,1,31,61,133,16,94.0,10.0,9.0,10.0,10.0,10.0,9.0,0,1,1,0,0,0,0,0,1,0,1,0,12,0.31,47.6192,-122.30939,2087.0,1569.0,108.0,139.88920725883477
89,1.0,98122.0,1.0,1.0,1.0,1,0,0,0,0,140.0,100.0,40.0,2,25.0,1,200,1,7,25,52,327,490,99.0,10.0,10.0,10.0,10.0,9.0,9.0,1,0,1,0,0,0,0,0,1,0,1,0,1,11.88,47.56491,-122.3961,1676.0,1234.0,1.0,139.88920725883477
90,0.0,98122.0,2.0,2.0,2.0,1,0,0,0,0,220.0,0.0,50.0,1,0.0,1,1125,1,0,0,0,0,13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0.25,47.61745,-122.32678,2512.0,1544.0,714.0,139.88920725883477
91,0.0,98122.0,1.5,4.0,7.0,1,0,0,0,0,275.0,0.0,100.0,1,0.0,4,16,1,0,0,0,0,4,95.0,10.0,8.0,10.0,10.0,10.0,10.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0.08,47.60848,-122.31069,2382.0,1575.0,137.0,139.88920725883477
92,1.0,98122.0,1.5,1.0,1.0,1,0,0,0,0,95.0,100.0,0.0,1,0.0,21,80,1,0,18,48,48,8,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0.15,47.617509999999996,-122.29202,1666.0,1652.0,1089.0,139.88920725883477
93,0.0,98122.0,2.0,4.0,4.0,1,0,0,0,0,325.0,350.0,120.0,4,25.0,3,1125,1,0,0,0,0,7,94.0,10.0,9.0,10.0,10.0,10.0,9.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0.13,47.615840000000006,-122.29038999999999,3029.0,1599.0,1201.0,139.88920725883477
94,0.0,98122.0,1.0,1.0,1.0,1,0,0,0,0,65.0,0.0,40.0,1,10.0,1,1125,1,0,0,0,0,12,90.0,9.0,8.0,10.0,10.0,9.0,9.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0.22,47.61298,-122.30147,2018.0,1639.0,1520.0,139.88920725883477
95,0.0,98122.0,1.0,1.0,3.0,1,0,0,0,0,175.0,100.0,50.0,1,0.0,2,1125,1,0,0,0,0,12,83.0,9.0,7.0,8.0,9.0,9.0,8.0,1,0,0,0,1,0,0,0,1,0,1,0,1,0.22,47.61502,-122.32306000000001,1662.0,1648.0,1411.0,139.88920725883477
96,0.0,98122.0,1.0,1.0,1.0,1,0,0,0,0,98.0,1500.0,80.0,1,0.0,30,1125,1,30,41,41,194,26,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0.47,47.613659999999996,-122.31586999999999,2649.0,1654.0,181.0,139.88920725883477
97,0.0,98122.0,2.0,2.0,2.0,1,0,0,0,0,199.0,0.0,75.0,1,0.0,3,1125,1,0,0,0,0,6,97.0,10.0,10.0,10.0,9.0,9.0,10.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0.11,47.6031,-122.30895,2189.0,1591.0,1280.0,139.88920725883477
98,1.0,98122.0,2.5,3.0,3.0,1,0,0,0,0,259.0,250.0,125.0,6,25.0,2,1124,1,15,40,68,158,257,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,1,0,0,0,0,1,0,1,0,2,4.74,47.6096,-122.31643999999999,2356.0,1625.0,8.0,139.88920725883477
99,1.0,98122.0,1.0,1.0,1.0,1,0,0,0,0,159.0,1000.0,60.0,2,35.0,1,30,1,0,0,0,0,132,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,1,0,0,0,0,1,0,1,0,2,2.5,47.611090000000004,-122.31582,2333.0,1584.0,70.0,139.88920725883477
100,1.0,98122.0,1.0,1.0,3.0,1,0,0,0,0,158.0,0.0,120.0,4,25.0,2,30,1,5,15,44,134,187,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,1,0,0,0,0,1,0,1,0,1,3.49,47.60844,-122.31038000000001,1907.0,1603.0,18.0,139.88920725883477
101,0.0,98122.0,1.0,2.0,3.0,1,0,0,0,0,130.0,200.0,50.0,4,50.0,1,1125,1,15,38,68,68,277,95.0,10.0,9.0,10.0,10.0,10.0,10.0,0,1,0,1,0,0,0,0,1,0,1,0,1,5.85,47.61602,-122.31405,1800.0,1417.0,7.0,139.88920725883477
102,0.0,98122.0,1.5,1.0,2.0,1,0,0,0,0,73.0,500.0,45.0,2,50.0,2,30,1,0,0,0,0,6,92.0,10.0,9.0,10.0,10.0,9.0,10.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0.11,47.608470000000004,-122.29685,2655.0,1606.0,1551.0,139.88920725883477
103,0.0,98122.0,1.0,1.0,1.0,1,0,0,0,0,90.0,100.0,45.0,2,0.0,2,1125,1,24,35,35,195,273,94.0,10.0,10.0,10.0,9.0,10.0,9.0,1,0,0,1,0,0,0,0,1,0,1,0,9,5.05,47.606770000000004,-122.31343999999999,1625.0,1620.0,24.0,139.88920725883477
104,0.0,98122.0,1.0,1.0,1.0,0,1,0,0,0,140.0,0.0,50.0,2,0.0,2,1125,1,0,0,0,0,32,96.0,9.0,10.0,10.0,10.0,10.0,9.0,1,0,0,0,1,0,0,0,1,0,1,0,1,0.59,47.61482,-122.32506000000001,3063.0,1611.0,542.0,139.88920725883477
105,1.0,98122.0,1.0,1.0,2.0,1,0,0,0,0,110.0,125.0,50.0,2,10.0,2,6,1,15,30,45,90,225,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,1,0,0,0,0,1,0,1,0,2,4.18,47.6081,-122.29706000000002,1957.0,1611.0,23.0,139.88920725883477
106,0.0,98122.0,2.5,3.0,3.0,1,0,0,0,0,210.0,300.0,125.0,3,35.0,3,28,1,6,6,6,6,64,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,0,0,0,1,0,1,0,4,1.21,47.605109999999996,-122.30371000000001,2452.0,1583.0,31.0,139.88920725883477
107,0.0,98122.0,1.0,1.0,1.0,1,0,0,0,0,100.0,0.0,100.0,1,0.0,1,7,1,15,15,15,252,69,90.0,10.0,9.0,10.0,9.0,10.0,9.0,0,1,1,0,0,0,0,0,1,0,1,0,1,1.29,47.6175,-122.30852,1619.0,1604.0,12.0,139.88920725883477
108,1.0,98122.0,1.0,0.0,1.0,1,0,0,0,0,149.0,200.0,50.0,2,20.0,1,1125,1,14,41,53,131,364,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,0,1,0,0,0,0,1,0,1,0,7,6.75,47.61531,-122.32449,2170.0,1615.0,4.0,139.88920725883477
109,0.0,98122.0,1.0,0.0,1.0,1,0,0,0,0,110.0,0.0,80.0,2,20.0,1,1125,1,21,51,81,356,111,88.0,9.0,9.0,10.0,9.0,10.0,9.0,1,0,1,0,0,0,0,0,1,0,1,0,4,2.08,47.60313,-122.30067,2926.0,1598.0,30.0,139.88920725883477
110,1.0,98122.0,1.0,1.0,3.0,1,0,0,0,0,95.0,100.0,50.0,3,25.0,3,90,1,25,38,38,266,257,97.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0,0,0,1,0,0,0,1,0,1,0,3,5.39,47.610890000000005,-122.30448,2700.0,1428.0,10.0,139.88920725883477
111,1.0,98122.0,1.5,2.0,2.0,1,0,0,0,0,180.0,500.0,130.0,4,15.0,3,1125,1,5,30,60,335,143,95.0,10.0,9.0,10.0,10.0,10.0,10.0,0,1,1,0,0,0,0,0,1,0,1,0,2,2.77,47.61943,-122.29828,1604.0,1543.0,23.0,139.88920725883477
112,0.0,98122.0,1.0,1.0,1.0,1,0,0,0,0,135.0,200.0,70.0,2,10.0,1,1125,1,21,44,74,164,301,96.0,10.0,9.0,10.0,10.0,10.0,9.0,1,0,0,1,0,0,0,0,1,0,1,0,3,5.69,47.61437,-122.31413,1604.0,1584.0,17.0,139.88920725883477
113,0.0,98122.0,1.0,1.0,1.0,1,0,0,0,0,100.0,200.0,20.0,1,25.0,9,21,1,0,0,0,0,7,97.0,10.0,9.0,10.0,10.0,10.0,9.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0.13,47.60934,-122.30734,2981.0,1594.0,1127.0,139.88920725883477
114,0.0,98122.0,2.0,1.0,1.0,1,0,0,0,0,115.0,0.0,0.0,1,0.0,2,180,1,15,45,75,197,29,97.0,9.0,10.0,10.0,10.0,10.0,9.0,0,1,1,0,0,0,0,0,1,0,1,0,12,0.67,47.618,-122.30807,2087.0,1305.0,29.0,139.88920725883477
115,0.0,98122.0,2.0,1.0,1.0,1,0,0,0,0,95.0,0.0,0.0,1,0.0,2,180,1,18,44,56,117,34,96.0,9.0,10.0,10.0,10.0,10.0,9.0,1,0,1,0,0,0,0,0,1,0,1,0,12,0.81,47.6182,-122.3089,2087.0,1252.0,25.0,139.88920725883477
116,1.0,98122.0,1.0,1.0,2.0,1,0,0,0,0,89.0,150.0,69.0,2,29.0,2,14,1,8,16,44,44,213,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,1,0,0,0,0,1,0,1,0,1,4.09,47.61553,-122.28299999999999,2193.0,1561.0,6.0,139.88920725883477
117,1.0,98122.0,1.0,1.0,1.0,1,0,0,0,0,69.0,300.0,35.0,1,5.0,3,30,1,0,19,49,324,84,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0,1,1,0,0,0,0,0,1,0,1,0,1,1.58,47.60415,-122.30323,1601.0,1591.0,75.0,139.88920725883477
118,1.0,98122.0,1.0,1.0,1.0,1,0,0,0,0,90.0,0.0,30.0,1,0.0,1,14,1,30,48,78,78,200,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,0,1,0,0,0,0,1,0,1,0,1,3.77,47.61588,-122.30774,1592.0,1588.0,4.0,139.88920725883477
119,1.0,98122.0,2.5,3.0,6.0,1,0,0,0,0,300.0,250.0,135.0,4,35.0,1,8,1,16,37,67,67,257,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,0,1,0,0,0,0,1,0,1,0,1,4.86,47.60282,-122.30734,1590.0,1583.0,17.0,139.88920725883477
120,0.0,98122.0,1.0,1.0,2.0,1,0,0,0,0,124.0,300.0,40.0,3,35.0,2,1125,1,0,0,0,0,51,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0.97,47.61602,-122.29266000000001,2048.0,1574.0,444.0,139.88920725883477
121,0.0,98122.0,1.0,1.0,1.0,1,0,0,0,0,64.0,0.0,25.0,1,25.0,2,250,1,0,19,49,49,43,94.0,10.0,10.0,9.0,10.0,9.0,10.0,1,0,0,1,0,0,0,0,1,0,1,0,1,0.82,47.61825,-122.29847,1585.0,1564.0,633.0,139.88920725883477
122,1.0,98122.0,1.0,2.0,2.0,1,0,0,0,0,125.0,500.0,100.0,2,20.0,3,120,1,0,20,50,150,83,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,0,0,0,1,0,1,0,1,1.7,47.60725,-122.30819,1759.0,1466.0,78.0,139.88920725883477
123,0.0,98122.0,1.0,0.0,1.0,1,0,0,0,0,120.0,200.0,75.0,1,0.0,2,2,1,0,0,0,0,7,94.0,9.0,9.0,10.0,10.0,10.0,10.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0.13,47.61705,-122.32593,2000.0,1569.0,1521.0,139.88920725883477
124,0.0,98122.0,1.0,1.0,1.0,1,0,0,0,0,85.0,150.0,45.0,2,10.0,2,29,1,16,16,16,16,236,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,1,0,0,0,0,1,0,1,0,1,4.67,47.60295,-122.31321000000001,1731.0,1512.0,10.0,139.88920725883477
125,1.0,98122.0,1.0,1.0,1.0,1,0,0,0,0,109.0,250.0,65.0,1,0.0,1,1125,1,7,7,7,7,401,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,1,0,0,0,0,1,0,1,0,4,7.72,47.6112,-122.30108999999999,1752.0,1555.0,3.0,139.88920725883477
126,0.0,98122.0,2.0,1.0,1.0,1,0,0,0,0,85.0,100.0,35.0,1,25.0,2,1125,1,0,0,0,0,2,100.0,9.0,9.0,10.0,10.0,9.0,8.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0.04,47.61745,-122.32262,2147.0,1549.0,1543.0,139.88920725883477
127,0.0,98122.0,1.0,1.0,1.0,1,0,0,0,0,199.0,145.0,35.0,2,25.0,1,7,1,0,0,0,0,17,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0,1,0,0,0,0,0,1,0,1,0,2,0.32,47.604409999999994,-122.30543,1798.0,1569.0,548.0,139.88920725883477
128,0.0,98122.0,1.0,1.0,1.0,1,0,0,0,0,58.0,500.0,30.0,1,75.0,1,1125,1,0,0,0,142,34,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0.65,47.61316,-122.28233,2209.0,1563.0,244.0,139.88920725883477
129,1.0,98122.0,1.0,1.0,1.0,1,0,0,0,0,145.0,750.0,125.0,1,25.0,2,1125,1,25,48,78,353,136,99.0,10.0,10.0,10.0,10.0,10.0,9.0,0,1,1,0,0,0,0,0,1,0,1,0,1,2.66,47.61533,-122.32355,2719.0,1531.0,9.0,139.88920725883477
130,0.0,98122.0,2.0,1.0,1.0,1,0,0,0,0,185.0,0.0,100.0,1,0.0,2,1125,1,0,0,0,0,2,90.0,9.0,9.0,10.0,10.0,10.0,10.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0.04,47.61495,-122.31941,2642.0,1540.0,1184.0,139.88920725883477
131,0.0,98122.0,1.0,1.0,1.0,1,0,0,0,0,60.0,200.0,35.0,1,0.0,29,90,1,0,0,0,0,17,98.0,10.0,10.0,9.0,10.0,10.0,9.0,0,1,0,1,0,0,0,0,0,1,0,1,1,0.33,47.6098,-122.31533,2851.0,1557.0,760.0,139.88920725883477
132,0.0,98122.0,1.0,0.0,1.0,1,0,0,0,0,140.0,100.0,10.0,2,50.0,3,4,1,0,0,0,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,1,0,0,0,1,0,1,0,1,1.0,47.613459999999996,-122.32498000000001,1741.0,442.0,4.0,139.88920725883477
133,1.0,98122.0,1.0,1.0,1.0,1,0,0,0,0,129.0,200.0,50.0,2,10.0,1,30,1,0,0,0,0,337,95.0,10.0,9.0,10.0,10.0,10.0,9.0,1,0,0,1,0,0,0,0,1,0,1,0,7,6.49,47.618140000000004,-122.32548,2170.0,1554.0,4.0,139.88920725883477
134,1.0,98122.0,1.0,1.0,1.0,1,0,0,0,0,149.0,250.0,60.0,2,10.0,1,45,1,5,13,33,299,353,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,0,1,0,0,0,0,1,0,1,0,7,6.79,47.614090000000004,-122.3205,2170.0,1556.0,2.0,139.88920725883477
135,0.0,98122.0,1.0,1.0,2.0,1,0,0,0,0,98.0,0.0,55.0,1,0.0,2,1125,1,0,0,0,0,15,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0.29,47.61838,-122.32453000000001,2820.0,1549.0,1193.0,139.88920725883477
136,0.0,98122.0,1.0,1.0,1.0,1,0,0,0,0,120.0,0.0,50.0,1,0.0,2,1125,1,0,0,0,0,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0.04,47.60481,-122.3188,2547.0,1506.0,864.0,139.88920725883477
137,0.0,98122.0,1.0,0.0,1.0,1,0,0,0,0,125.0,0.0,20.0,1,0.0,2,1125,1,0,0,0,0,7,94.0,10.0,9.0,9.0,10.0,10.0,9.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0.14,47.61817,-122.32343999999999,1570.0,1512.0,1127.0,139.88920725883477
138,0.0,98122.0,1.0,0.0,2.0,1,0,0,0,0,120.0,0.0,50.0,1,0.0,1,1125,1,0,0,0,0,1,80.0,10.0,6.0,10.0,10.0,10.0,10.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0.02,47.61523,-122.32428,1563.0,1549.0,1551.0,139.88920725883477
139,1.0,98122.0,1.0,1.0,1.0,1,0,0,0,0,96.0,0.0,39.0,2,0.0,2,12,1,17,47,77,352,62,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0,1,0,1,0,0,0,0,1,0,1,0,1,1.38,47.61608,-122.29817,2800.0,1344.0,30.0,139.88920725883477
140,0.0,98122.0,1.0,2.0,2.0,1,0,0,0,0,189.0,175.0,55.0,1,0.0,2,14,1,0,0,0,0,5,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,0,0,1,0,0,0,1,0,1,0,1,0.1,47.610929999999996,-122.29382,1540.0,1519.0,1180.0,139.88920725883477
141,0.0,98122.0,2.0,2.0,2.0,1,0,0,0,0,139.0,0.0,50.0,2,25.0,3,30,1,0,0,0,0,36,92.0,10.0,9.0,10.0,10.0,10.0,9.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0.7,47.610490000000006,-122.31416000000002,1983.0,1529.0,1209.0,139.88920725883477
142,0.0,98122.0,1.0,1.0,1.0,1,0,0,0,0,105.0,200.0,60.0,1,0.0,2,1125,1,0,0,4,272,134,92.0,10.0,9.0,10.0,10.0,10.0,9.0,0,1,1,0,0,0,0,0,1,0,1,0,1,2.64,47.60333,-122.31386,2882.0,1518.0,21.0,139.88920725883477
143,0.0,98122.0,1.0,1.0,1.0,1,0,0,0,0,70.0,250.0,30.0,1,65.0,1,31,1,30,60,90,365,2,90.0,9.0,8.0,9.0,10.0,9.0,7.0,0,1,1,0,0,0,0,0,1,0,1,0,3,0.07,47.61176,-122.29768999999999,1535.0,877.0,473.0,139.88920725883477
144,0.0,98122.0,1.0,1.0,1.0,1,0,0,0,0,68.0,0.0,35.0,1,0.0,4,28,1,0,0,0,0,80,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0,0,1,0,0,0,0,1,0,1,0,1,1.57,47.61332,-122.30057,3285.0,1526.0,445.0,139.88920725883477
145,1.0,98122.0,3.5,5.0,6.0,1,0,0,0,0,350.0,275.0,250.0,1,0.0,3,1125,1,15,39,61,233,117,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,0,0,0,1,0,1,0,13,2.31,47.61501,-122.29,3093.0,1514.0,6.0,139.88920725883477
146,0.0,98122.0,1.0,1.0,1.0,0,0,0,0,1,36.0,0.0,30.0,1,0.0,1,30,1,0,19,49,324,22,91.0,9.0,9.0,10.0,9.0,9.0,10.0,0,1,1,0,0,0,0,0,1,0,1,0,3,0.44,47.609809999999996,-122.29733999999999,1535.0,1506.0,443.0,139.88920725883477
147,0.0,98122.0,1.5,1.0,1.0,0,1,0,0,0,225.0,0.0,50.0,1,0.0,1,14,1,29,59,89,89,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0.1,47.6045,-122.29801,2250.0,1192.0,817.0,139.88920725883477
148,1.0,98122.0,1.0,1.0,1.0,1,0,0,0,0,80.0,0.0,20.0,1,0.0,3,1125,1,0,0,0,0,110,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,0,0,0,1,0,1,0,2,2.36,47.602340000000005,-122.31145,1515.0,1393.0,73.0,139.88920725883477
149,1.0,98122.0,1.0,0.0,0.0,1,0,0,0,0,112.0,0.0,0.0,1,0.0,2,32,1,18,42,54,54,243,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,0,0,0,1,0,1,0,1,4.87,47.61521,-122.31315,1705.0,1493.0,9.0,139.88920725883477
150,1.0,98122.0,1.0,1.0,1.0,1,0,0,0,0,80.0,250.0,95.0,1,0.0,4,1125,1,0,0,0,0,10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0.2,47.6105,-122.29726000000001,1515.0,1461.0,604.0,139.88920725883477
151,0.0,98122.0,1.0,1.0,1.0,1,0,0,0,0,90.0,0.0,25.0,1,0.0,2,1125,1,0,0,0,0,48,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0.96,47.61152,-122.28882,2408.0,1492.0,1130.0,139.88920725883477
152,0.0,98122.0,1.5,2.0,4.0,1,0,0,0,0,142.0,350.0,85.0,2,20.0,3,28,1,12,40,70,157,168,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,0,0,0,1,0,0,1,1,3.49,47.60287,-122.30856000000001,2866.0,1440.0,16.0,139.88920725883477
153,1.0,98122.0,2.0,2.0,3.0,1,0,0,0,0,170.0,2400.0,135.0,4,25.0,2,14,1,13,25,55,66,179,97.0,10.0,9.0,10.0,9.0,10.0,10.0,0,1,0,1,0,0,0,0,1,0,1,0,1,3.94,47.61334,-122.29361000000002,1497.0,1360.0,3.0,139.88920725883477
154,0.0,98122.0,1.0,1.0,2.0,1,0,0,0,0,121.0,200.0,65.0,2,25.0,360,1125,1,23,53,83,358,24,95.0,10.0,10.0,10.0,10.0,10.0,9.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0.49,47.61541,-122.32497,1878.0,1471.0,1123.0,139.88920725883477
155,1.0,98122.0,1.0,2.0,3.0,1,0,0,0,0,99.0,300.0,65.0,3,25.0,3,100,1,7,15,38,49,327,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,1,0,0,0,0,1,0,1,0,2,7.52,47.61638,-122.31543,3017.0,1301.0,4.0,139.88920725883477
156,0.0,98122.0,1.0,2.0,2.0,1,0,0,0,0,140.0,0.0,40.0,1,0.0,2,1125,1,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,8.0,10.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0.03,47.69323,-122.36248,1495.0,1157.0,1159.0,139.88920725883477
157,1.0,98122.0,1.0,0.0,0.0,1,0,0,0,0,65.0,0.0,50.0,2,25.0,2,30,1,8,22,22,22,45,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,1,0,0,0,0,1,0,1,0,1,4.3,47.64077,-122.32818,1498.0,311.0,29.0,139.88920725883477
158,0.0,98122.0,1.0,1.0,1.0,1,0,0,0,0,78.0,0.0,50.0,1,0.0,1,1125,1,0,19,49,324,17,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,0,0,1,0,0,0,1,0,1,0,2,0.35,47.61763,-122.30056,1980.0,1455.0,501.0,139.88920725883477
159,0.0,98122.0,1.0,1.0,2.0,1,0,0,0,0,116.0,0.0,15.0,1,0.0,1,1125,1,0,19,49,324,26,92.0,10.0,10.0,10.0,10.0,10.0,9.0,0,1,0,0,1,0,0,0,1,0,1,0,2,0.6,47.618190000000006,-122.30192,1980.0,1297.0,515.0,139.88920725883477
160,0.0,98122.0,4.0,6.0,6.0,1,0,0,0,0,625.0,0.0,125.0,6,10.0,1,1125,1,3,13,39,288,90,98.0,10.0,9.0,10.0,10.0,10.0,10.0,0,1,0,0,1,0,0,0,1,0,1,0,7,1.92,47.6191,-122.3214,2418.0,1401.0,25.0,139.88920725883477
161,0.0,98122.0,1.0,1.0,1.0,1,0,0,0,0,95.0,0.0,25.0,1,10.0,1,1125,1,17,35,61,315,169,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,0,0,1,0,0,0,1,0,1,0,7,3.56,47.61945,-122.32113000000001,2418.0,1420.0,30.0,139.88920725883477
162,0.0,98122.0,1.0,1.0,1.0,1,0,0,0,0,80.0,0.0,25.0,2,10.0,1,1125,1,8,22,48,300,128,93.0,10.0,9.0,10.0,10.0,10.0,9.0,1,0,0,1,0,0,0,0,1,0,1,0,7,2.72,47.6182,-122.32141999999999,2418.0,1411.0,22.0,139.88920725883477
163,0.0,98122.0,1.0,1.0,1.0,1,0,0,0,0,95.0,0.0,25.0,1,10.0,1,1125,1,16,45,71,325,133,94.0,10.0,9.0,10.0,10.0,10.0,9.0,1,0,0,1,0,0,0,0,1,0,1,0,7,2.81,47.61848,-122.32081000000001,2418.0,1416.0,20.0,139.88920725883477
164,0.0,98122.0,1.0,1.0,1.0,1,0,0,0,0,95.0,0.0,30.0,1,10.0,1,1125,1,18,45,71,325,142,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,0,1,0,0,0,0,1,0,1,0,7,2.99,47.618109999999994,-122.32293,2418.0,1421.0,30.0,139.88920725883477
165,0.0,98122.0,1.0,1.0,1.0,1,0,0,0,0,175.0,0.0,35.0,2,20.0,1,1125,1,16,45,71,322,118,94.0,10.0,9.0,10.0,10.0,10.0,9.0,1,0,0,1,0,0,0,0,1,0,1,0,7,2.46,47.61973,-122.32274,2418.0,1436.0,40.0,139.88920725883477
166,0.0,98122.0,1.0,1.0,1.0,1,0,0,0,0,60.0,200.0,25.0,2,25.0,2,1125,1,0,0,0,0,7,90.0,9.0,9.0,9.0,10.0,10.0,10.0,0,1,1,0,0,0,0,0,1,0,1,0,1,0.14,47.61773,-122.32625,1485.0,1462.0,1275.0,139.88920725883477
167,0.0,98122.0,1.0,1.0,1.0,1,0,0,0,0,70.0,0.0,50.0,1,0.0,1,1125,1,0,0,0,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,0,0,0,1,0,1,0,1,1.0,47.61226,-122.30899,1570.0,442.0,4.0,139.88920725883477
